schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 357),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304047+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 358),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304052+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 359),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304057+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 360),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304062+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 361),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304067+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 362),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304075+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 363),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304080+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 364),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304085+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 365),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304090+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 366),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304095+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 367),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304100+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 368),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304105+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 369),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304110+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 370),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304115+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 371),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304120+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 372),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304125+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 373),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304130+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 374),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304135+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 375),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304140+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 376),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304146+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 377),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304151+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 378),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304156+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 379),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304161+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 380),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304166+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 381),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304171+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 382),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304176+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 383),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304181+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 384),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304186+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 385),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304191+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 386),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304196+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 387),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304201+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 388),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304206+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 389),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304211+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 390),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304217+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 391),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304222+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 392),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304227+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 393),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304232+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 394),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304237+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 395),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304242+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 396),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304247+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 397),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304253+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 398),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304258+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 399),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304263+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 400),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304268+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 401),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304273+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 402),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304278+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 403),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304283+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 404),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304289+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 405),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304294+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 406),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304300+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 407),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304305+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 408),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304310+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 409),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304315+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 410),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304320+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 411),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304325+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 412),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304330+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 413),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304335+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 414),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304340+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 415),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304345+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 416),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304350+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 417),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304355+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 418),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304360+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 419),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304366+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 420),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304371+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 421),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304377+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 422),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304382+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 423),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304386+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 424),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304391+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 425),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304397+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 426),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304402+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 427),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304407+00:00
1.0,RESEARCH_PAPER,Retrieval Augmented Generation with Dynamic Vector Indexing (Vol. 428),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/retrieval-augmented-gener,https://github.com/paperswithcode/retrieval-augmented-gener,3587,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304412+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization for Alignment of LLMs (Vol. 429),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/direct-preference-optimiz,https://github.com/paperswithcode/direct-preference-optimiz,2162,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304417+00:00
1.0,RESEARCH_PAPER,Quantized Low-Rank Adaptation of Large Language Models (Vol. 430),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/quantized-low-rank-adapta,https://github.com/paperswithcode/quantized-low-rank-adapta,3371,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304422+00:00
1.0,RESEARCH_PAPER,Efficient Agentic Tool Calling with Structured JSON Decoding (Vol. 431),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/efficient-agentic-tool-ca,https://github.com/paperswithcode/efficient-agentic-tool-ca,2297,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304427+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need For Multi-Modal Reasoning (Vol. 432),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/attention-is-all-you-need,https://github.com/paperswithcode/attention-is-all-you-need,1891,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304432+00:00
1.0,RESEARCH_PAPER,Scalable Diffusion Transformer Architecture for Real-Time Video (Vol. 433),"['Dr. Alex Chen', 'Dr. Sarah Lin', 'Prof. David Miller']",https://paperswithcode.co/paper/scalable-diffusion-transf,https://github.com/paperswithcode/scalable-diffusion-transf,5645,2026-08-27T12:41:45.290079+00:00,2026-08-27T12:41:45.304437+00:00
